term,term_translation,lang_code
https://publications.europa.eu/resource/authority/file-type/PWP,PWP,en
https://publications.europa.eu/resource/authority/file-type/QGS,QGS,en
https://publications.europa.eu/resource/authority/file-type/RAR,RAR,en
https://publications.europa.eu/resource/authority/file-type/RDF_N_QUADS,RDF N-Quads,en
https://publications.europa.eu/resource/authority/file-type/RDF_N_TRIPLES,RDF N-Triples,en
https://publications.europa.eu/resource/authority/file-type/RDF_THRIFT,RDF Thrift,en
https://publications.europa.eu/resource/authority/file-type/RDF_TRIG,RDF TriG,en
https://publications.europa.eu/resource/authority/file-type/RDF_TRIX,RDF TriX,en
https://publications.europa.eu/resource/authority/file-type/RDF_TURTLE,RDF Turtle,en
https://publications.europa.eu/resource/authority/file-type/RDF_XML,RDF XML,en
https://publications.europa.eu/resource/authority/file-type/RDF,RDF,en
https://publications.europa.eu/resource/authority/file-type/RDFA,RDFa,en
https://publications.europa.eu/resource/authority/file-type/RPM,RPM,en
https://publications.europa.eu/resource/authority/file-type/RSS,RSS feed,en
https://publications.europa.eu/resource/authority/file-type/RTF,RTF,en
https://publications.europa.eu/resource/authority/file-type/SB3,sb3,en
https://publications.europa.eu/resource/authority/file-type/SDMX,SDMX,en
https://publications.europa.eu/resource/authority/file-type/DTD_SGML,SGML DTD,en
https://publications.europa.eu/resource/authority/file-type/SGML,SGML,en
https://publications.europa.eu/resource/authority/file-type/SKOS_XML,SKOS,en
https://publications.europa.eu/resource/authority/file-type/SPARQLQRES,SPARQL results,en
https://publications.europa.eu/resource/authority/file-type/SPARQLQ,SPARQL,en
https://publications.europa.eu/resource/authority/file-type/SQL,SQL,en
https://publications.europa.eu/resource/authority/file-type/STL,StL,en
https://publications.europa.eu/resource/authority/file-type/SVG,SVG,en
https://publications.europa.eu/resource/authority/file-type/SWM,SWM,en
https://publications.europa.eu/resource/authority/file-type/TAR_GZ,TAR GZ,en
https://publications.europa.eu/resource/authority/file-type/TAR_XZ,TAR XZ,en
https://publications.europa.eu/resource/authority/file-type/TAR,TAR,en
https://publications.europa.eu/resource/authority/file-type/TIFF_FX,TIFF FX,en
https://publications.europa.eu/resource/authority/file-type/TIFF,TIFF,en
https://publications.europa.eu/resource/authority/file-type/TMX,TMX,en
https://publications.europa.eu/resource/authority/file-type/TSV,TSV,en
https://publications.europa.eu/resource/authority/file-type/UNGEN,Ungen,en
https://publications.europa.eu/resource/authority/file-type/WAR,WAR,en
https://publications.europa.eu/resource/authority/file-type/WARC_GZ,WARC GZ,en
https://publications.europa.eu/resource/authority/file-type/WARC,WARC,en
https://publications.europa.eu/resource/authority/file-type/WAV,WAV,en
https://publications.europa.eu/resource/authority/file-type/WCS_SRVC,WCS,en
https://publications.europa.eu/resource/authority/file-type/WEBP,WebP,en
https://publications.europa.eu/resource/authority/file-type/WFS_SRVC,WFS,en
https://publications.europa.eu/resource/authority/file-type/WIM,WIM,en
https://publications.europa.eu/resource/authority/file-type/WMS_SRVC,WMS,en
https://publications.europa.eu/resource/authority/file-type/WMTS_SRVC,WMTS,en
https://publications.europa.eu/resource/authority/file-type/DOC,Word DOC,en
https://publications.europa.eu/resource/authority/file-type/DOCX,Word DOCX,en
https://publications.europa.eu/resource/authority/file-type/WORLD,World file,en
https://publications.europa.eu/resource/authority/file-type/XHTML_SIMPL,XHTML simplified,en
https://publications.europa.eu/resource/authority/file-type/XHTML,XHTML,en
https://publications.europa.eu/resource/authority/file-type/XHTML5,XHTML5,en
https://publications.europa.eu/resource/authority/file-type/XLIFF,XLIFF,en
https://publications.europa.eu/resource/authority/file-type/XLSB,XLSB,en
https://publications.europa.eu/resource/authority/file-type/XLSM,XLSM,en
https://publications.europa.eu/resource/authority/file-type/DTD_XML,XML DTD,en
https://publications.europa.eu/resource/authority/file-type/SCHEMA_XML,XML schema,en
https://publications.europa.eu/resource/authority/file-type/XML,XML,en
https://publications.europa.eu/resource/authority/file-type/XSLFO,XSL-FO,en
https://publications.europa.eu/resource/authority/file-type/XSLT,XSLT,en
https://publications.europa.eu/resource/authority/file-type/XYZ,XYZ Chemical File,en
https://publications.europa.eu/resource/authority/file-type/XZ,xz,en
https://publications.europa.eu/resource/authority/file-type/YAML,YAML,en
https://publications.europa.eu/resource/authority/file-type/Z,Z,en
https://publications.europa.eu/resource/authority/file-type/ZIP,ZIP,en
https://publications.europa.eu/resource/authority/file-type/GMZ,Zipped GML,en
https://publications.europa.eu/resource/authority/file-type/ISO_ZIP,Zipped ISO image,en
http://publications.europa.eu/resource/authority/country/GRL,"Greenland",en
http://publications.europa.eu/resource/authority/country/BDI,"Burundi",en
http://publications.europa.eu/resource/authority/country/BEN,"Benin",en
http://publications.europa.eu/resource/authority/country/CAF,"Central African Republic",en
http://publications.europa.eu/resource/authority/country/ZR0,"Zaire",en
http://publications.europa.eu/resource/authority/country/BHR,"Bahrain",en
http://publications.europa.eu/resource/authority/country/KWT,"Kuwait",en
http://publications.europa.eu/resource/authority/country/OMN,"Oman",en
http://publications.europa.eu/resource/authority/country/QAT,"Qatar",en
http://publications.europa.eu/resource/authority/country/AFG,"Afghanistan",en
http://publications.europa.eu/resource/authority/country/TUV,"Tuvalu",en
http://publications.europa.eu/resource/authority/country/1A0,"Kosovo",en
http://publications.europa.eu/resource/authority/country/WSM,"Samoa",en
http://publications.europa.eu/resource/authority/country/COD,"Democratic Republic of the Congo",en
http://publications.europa.eu/resource/authority/country/SLB,"Solomon Islands",en
http://publications.europa.eu/resource/authority/country/BEL,"Belgium",en
http://publications.europa.eu/resource/authority/country/DEU,"Germany",en
http://publications.europa.eu/resource/authority/country/DNK,"Denmark",en
http://publications.europa.eu/resource/authority/country/FRA,"France",en
http://publications.europa.eu/resource/authority/country/GBR,"United Kingdom",en
http://publications.europa.eu/resource/authority/country/GRC,"Greece",en
http://publications.europa.eu/resource/authority/country/HRV,"Croatia",en
http://publications.europa.eu/resource/authority/country/HUN,"Hungary",en
http://publications.europa.eu/resource/authority/country/ITA,"Italy",en
http://publications.europa.eu/resource/authority/country/LTU,"Lithuania",en
http://publications.europa.eu/resource/authority/country/MEX,"Mexico",en
http://publications.europa.eu/resource/authority/country/NLD,"Netherlands",en
http://publications.europa.eu/resource/authority/country/OP_DATPRO,"Provisional data",en
http://publications.europa.eu/resource/authority/country/POL,"Poland",en
http://publications.europa.eu/resource/authority/country/PRT,"Portugal",en
http://publications.europa.eu/resource/authority/country/SWE,"Sweden",en
http://publications.europa.eu/resource/authority/country/AUT,"Austria",en
http://publications.europa.eu/resource/authority/country/BGR,"Bulgaria",en
http://publications.europa.eu/resource/authority/country/CYP,"Cyprus",en
http://publications.europa.eu/resource/authority/country/ESP,"Spain",en
http://publications.europa.eu/resource/authority/country/IRL,"Ireland",en
http://publications.europa.eu/resource/authority/country/MAR,"Morocco",en
http://publications.europa.eu/resource/authority/country/MLT,"Malta",en
http://publications.europa.eu/resource/authority/country/MYS,"Malaysia",en
http://publications.europa.eu/resource/authority/country/CZE,"Czechia",en
http://publications.europa.eu/resource/authority/country/EST,"Estonia",en
http://publications.europa.eu/resource/authority/country/FIN,"Finland",en
http://publications.europa.eu/resource/authority/country/LVA,"Latvia",en
http://publications.europa.eu/resource/authority/country/SVK,"Slovakia",en
http://publications.europa.eu/resource/authority/country/SVN,"Slovenia",en
http://publications.europa.eu/resource/authority/country/CHE,"Switzerland",en
http://publications.europa.eu/resource/authority/country/LUX,"Luxembourg",en
http://publications.europa.eu/resource/authority/country/ROU,"Romania",en
http://publications.europa.eu/resource/authority/country,"Countries and territories",en
http://publications.europa.eu/resource/authority/country/VNM,"Viet Nam",en
http://publications.europa.eu/resource/authority/country/SEN,"Senegal",en
http://publications.europa.eu/resource/authority/country/SYC,"Seychelles",en
http://publications.europa.eu/resource/authority/country/ZAF,"South Africa",en
http://publications.europa.eu/resource/authority/country/KOR,"South Korea",en
http://publications.europa.eu/resource/authority/country/LBN,"Lebanon",en
http://publications.europa.eu/resource/authority/country/SAU,"Saudi Arabia",en
http://publications.europa.eu/resource/authority/country/JOR,"Jordan",en
http://publications.europa.eu/resource/authority/country/COM,"Comoros",en
http://publications.europa.eu/resource/authority/country/PAK,"Pakistan",en
http://publications.europa.eu/resource/authority/country/TUN,"Tunisia",en
http://publications.europa.eu/resource/authority/country/MKD,"North Macedonia",en
http://publications.europa.eu/resource/authority/country/GNQ,"Equatorial Guinea",en
http://publications.europa.eu/resource/authority/country/AUS,"Australia",en
http://publications.europa.eu/resource/authority/country/GIN,"Guinea",en
http://publications.europa.eu/resource/authority/country/DZA,"Algeria",en
http://publications.europa.eu/resource/authority/country/CYM,"Cayman Islands",en
http://publications.europa.eu/resource/authority/country/TKM,"Turkmenistan",en
http://publications.europa.eu/resource/authority/country/IRN,"Iran",en
http://publications.europa.eu/resource/authority/country/ARG,"Argentina",en
http://publications.europa.eu/resource/authority/country/EGY,"Egypt",en
http://publications.europa.eu/resource/authority/country/IDN,"Indonesia",en
http://publications.europa.eu/resource/authority/country/CHL,"Chile",en
http://publications.europa.eu/resource/authority/country/BGD,"Bangladesh",en
http://publications.europa.eu/resource/authority/country/URY,"Uruguay",en
http://publications.europa.eu/resource/authority/country/BMU,"Bermuda",en
http://publications.europa.eu/resource/authority/country/MUS,"Mauritius",en
http://publications.europa.eu/resource/authority/country/BLZ,"Belize",en
http://publications.europa.eu/resource/authority/country/BRB,"Barbados",en
http://publications.europa.eu/resource/authority/country/CIV,"Côte d’Ivoire",en
http://publications.europa.eu/resource/authority/country/COG,"Congo",en
http://publications.europa.eu/resource/authority/country/GUY,"Guyana",en
http://publications.europa.eu/resource/authority/country/JAM,"Jamaica",en
http://publications.europa.eu/resource/authority/country/KEN,"Kenya",en
http://publications.europa.eu/resource/authority/country/MDG,"Madagascar",en
http://publications.europa.eu/resource/authority/country/MWI,"Malawi",en
http://publications.europa.eu/resource/authority/country/SUR,"Suriname",en
http://publications.europa.eu/resource/authority/country/SWZ,"Eswatini",en
http://publications.europa.eu/resource/authority/country/TTO,"Trinidad and Tobago",en
http://publications.europa.eu/resource/authority/country/TZA,"Tanzania",en
http://publications.europa.eu/resource/authority/country/UGA,"Uganda",en
http://publications.europa.eu/resource/authority/country/ZMB,"Zambia",en
http://publications.europa.eu/resource/authority/country/ZWE,"Zimbabwe",en
http://publications.europa.eu/resource/authority/country/KGZ,"Kyrgyzstan",en
http://publications.europa.eu/resource/authority/country/MRT,"Mauritania",en
http://publications.europa.eu/resource/authority/country/SLE,"Sierra Leone",en
http://publications.europa.eu/resource/authority/country/GMB,"The Gambia",en
http://publications.europa.eu/resource/authority/country/LBY,"Libya",en
http://publications.europa.eu/resource/authority/country/PAN,"Panama",en
http://publications.europa.eu/resource/authority/country/AND,"Andorra",en
http://publications.europa.eu/resource/authority/country/LIE,"Liechtenstein",en
http://publications.europa.eu/resource/authority/country/NOR,"Norway",en
http://publications.europa.eu/resource/authority/country/RUS,"Russia",en
http://publications.europa.eu/resource/authority/country/SMR,"San Marino",en
http://publications.europa.eu/resource/authority/country/STP,"São Tomé and Príncipe",en
http://publications.europa.eu/resource/authority/country/TUR,"Türkiye",en
http://publications.europa.eu/resource/authority/country/ISL,"Iceland",en
http://publications.europa.eu/resource/authority/country/GNB,"Guinea-Bissau",en
http://publications.europa.eu/resource/authority/country/CHN,"China",en
http://publications.europa.eu/resource/authority/country/NPL,"Nepal",en
http://publications.europa.eu/resource/authority/country/USA,"United States",en
http://publications.europa.eu/resource/authority/country/ISR,"Israel",en
http://publications.europa.eu/resource/authority/country/JPN,"Japan",en
http://publications.europa.eu/resource/authority/country/CAN,"Canada",en
http://publications.europa.eu/resource/authority/country/YUG,"Yugoslavia",en
http://publications.europa.eu/resource/authority/country/IND,"India",en
http://publications.europa.eu/resource/authority/country/MDA,"Moldova",en
http://publications.europa.eu/resource/authority/country/KNA,"Saint Kitts and Nevis",en
http://publications.europa.eu/resource/authority/country/MCO,"Monaco",en
http://publications.europa.eu/resource/authority/country/TCD,"Chad",en
http://publications.europa.eu/resource/authority/country/VUT,"Vanuatu",en
http://publications.europa.eu/resource/authority/country/LAO,"Laos",en
http://publications.europa.eu/resource/authority/country/MLI,"Mali",en
http://publications.europa.eu/resource/authority/country/TGO,"Togo",en
http://publications.europa.eu/resource/authority/country/BRN,"Brunei",en
http://publications.europa.eu/resource/authority/country/COL,"Colombia",en
http://publications.europa.eu/resource/authority/country/PNG,"Papua New Guinea",en
http://publications.europa.eu/resource/authority/country/SUN,"Soviet Union",en
http://publications.europa.eu/resource/authority/country/GIB,"Gibraltar",en
http://publications.europa.eu/resource/authority/country/THA,"Thailand",en
http://publications.europa.eu/resource/authority/country/BRA,"Brazil",en
http://publications.europa.eu/resource/authority/country/NZL,"New Zealand",en
http://publications.europa.eu/resource/authority/country/CPV,"Cabo Verde",en
http://publications.europa.eu/resource/authority/country/NER,"Niger",en
http://publications.europa.eu/resource/authority/country/ABW,"Aruba",en
http://publications.europa.eu/resource/authority/country/UZB,"Uzbekistan",en
http://publications.europa.eu/resource/authority/country/MOZ,"Mozambique",en
http://publications.europa.eu/resource/authority/country/ANT,"Netherlands Antilles",en
http://publications.europa.eu/resource/authority/country/TWN,"Taiwan",en
http://publications.europa.eu/resource/authority/country/GTM,"Guatemala",en
http://publications.europa.eu/resource/authority/country/BLR,"Belarus",en
http://publications.europa.eu/resource/authority/country/BIH,"Bosnia and Herzegovina",en
http://publications.europa.eu/resource/authority/country/LKA,"Sri Lanka",en
http://publications.europa.eu/resource/authority/country/FSM,"Micronesia",en
http://publications.europa.eu/resource/authority/country/CSK,"Czechoslovakia",en
http://publications.europa.eu/resource/authority/country/BHS,"Bahamas",en
http://publications.europa.eu/resource/authority/country/ARM,"Armenia",en
http://publications.europa.eu/resource/authority/country/DMA,"Dominica",en
http://publications.europa.eu/resource/authority/country/EUR,"European Union",en
http://publications.europa.eu/resource/authority/country/ALB,"Albania",en
http://publications.europa.eu/resource/authority/country/BFA,"Burkina Faso",en
http://publications.europa.eu/resource/authority/country/KAZ,"Kazakhstan",en
http://publications.europa.eu/resource/authority/country/UKR,"Ukraine",en
http://publications.europa.eu/resource/authority/country/SGP,"Singapore",en
http://publications.europa.eu/resource/authority/country/CMR,"Cameroon",en
http://publications.europa.eu/resource/authority/country/AGO,"Angola",en
http://publications.europa.eu/resource/authority/country/ARE,"United Arab Emirates",en
http://publications.europa.eu/resource/authority/country/GEO,"Georgia",en
http://publications.europa.eu/resource/authority/country/DOM,"Dominican Republic",en
http://publications.europa.eu/resource/authority/country/ATG,"Antigua and Barbuda",en
http://publications.europa.eu/resource/authority/country/BOL,"Bolivia",en
http://publications.europa.eu/resource/authority/country/CRI,"Costa Rica",en
http://publications.europa.eu/resource/authority/country/CUB,"Cuba",en
http://publications.europa.eu/resource/authority/country/ECU,"Ecuador",en
http://publications.europa.eu/resource/authority/country/GRD,"Grenada",en
http://publications.europa.eu/resource/authority/country/HTI,"Haiti",en
http://publications.europa.eu/resource/authority/country/LCA,"Saint Lucia",en
http://publications.europa.eu/resource/authority/country/NIC,"Nicaragua",en
http://publications.europa.eu/resource/authority/country/PER,"Peru",en
http://publications.europa.eu/resource/authority/country/PRY,"Paraguay",en
http://publications.europa.eu/resource/authority/country/SLV,"El Salvador",en
http://publications.europa.eu/resource/authority/country/VCT,"Saint Vincent and the Grenadines",en
http://publications.europa.eu/resource/authority/country/VEN,"Venezuela",en
http://publications.europa.eu/resource/authority/country/DDR,"German Democratic Republic",en
http://publications.europa.eu/resource/authority/country/SOM,"Somalia",en
http://publications.europa.eu/resource/authority/country/FJI,"Fiji",en
http://publications.europa.eu/resource/authority/country/HKG,"Hong Kong",en
http://publications.europa.eu/resource/authority/country/PLW,"Palau",en
http://publications.europa.eu/resource/authority/country/MNG,"Mongolia",en
http://publications.europa.eu/resource/authority/country/SRB,"Serbia",en
http://publications.europa.eu/resource/authority/country/MNE,"Montenegro",en
http://publications.europa.eu/resource/authority/country/SYR,"Syria",en
http://publications.europa.eu/resource/authority/country/GAB,"Gabon",en
http://publications.europa.eu/resource/authority/country/HND,"Honduras",en
http://publications.europa.eu/resource/authority/country/LBR,"Liberia",en
http://publications.europa.eu/resource/authority/country/PHL,"Philippines",en
http://publications.europa.eu/resource/authority/country/TJK,"Tajikistan",en
http://publications.europa.eu/resource/authority/country/MDV,"Maldives",en
http://publications.europa.eu/resource/authority/country/MAC,"Macao",en
http://publications.europa.eu/resource/authority/country/RWA,"Rwanda",en
http://publications.europa.eu/resource/authority/country/AZE,"Azerbaijan",en
http://publications.europa.eu/resource/authority/country/KIR,"Kiribati",en
http://publications.europa.eu/resource/authority/country/SDN,"Sudan",en
http://publications.europa.eu/resource/authority/country/GHA,"Ghana",en
http://publications.europa.eu/resource/authority/country/YMD,"North Yemen",en
http://publications.europa.eu/resource/authority/country/BWA,"Botswana",en
http://publications.europa.eu/resource/authority/country/LSO,"Lesotho",en
http://publications.europa.eu/resource/authority/country/NAM,"Namibia",en
http://publications.europa.eu/resource/authority/country/VAT,"Holy See",en
http://publications.europa.eu/resource/authority/country/IRQ,"Iraq",en
http://publications.europa.eu/resource/authority/country/NGA,"Nigeria",en
http://publications.europa.eu/resource/authority/country/FRO,"Faroes",en
http://publications.europa.eu/resource/authority/country/DJI,"Djibouti",en
http://publications.europa.eu/resource/authority/country/COK,"Cook Islands",en
http://publications.europa.eu/resource/authority/country/YEM,"Yemen",en
http://publications.europa.eu/resource/authority/country/KHM,"Cambodia",en
http://publications.europa.eu/resource/authority/country/TLS,"Timor-Leste",en
http://publications.europa.eu/resource/authority/country/TON,"Tonga",en
http://publications.europa.eu/resource/authority/country/PSE,"Palestine*",en
http://publications.europa.eu/resource/authority/country/SCG,"Serbia and Montenegro",en
http://publications.europa.eu/resource/authority/country/BYS,"Belarus",en
http://publications.europa.eu/resource/authority/country/MHL,"Marshall Islands",en
http://publications.europa.eu/resource/authority/country/AFI,"French Afar and Issas",en
http://publications.europa.eu/resource/authority/country/AIA,"Anguilla",en
http://publications.europa.eu/resource/authority/country/ALA,"Åland Islands",en
http://publications.europa.eu/resource/authority/country/ASM,"American Samoa",en
http://publications.europa.eu/resource/authority/country/ATA,"Antarctica",en
http://publications.europa.eu/resource/authority/country/ATB,"British Antarctic Territory",en
http://publications.europa.eu/resource/authority/country/ATF,"French Southern and Antarctic Lands",en
http://publications.europa.eu/resource/authority/country/ATN,"Dronning Maud Land",en
http://publications.europa.eu/resource/authority/country/BES,"Bonaire, Sint Eustatius and Saba",en
http://publications.europa.eu/resource/authority/country/BLM,"Saint Barthélemy",en
http://publications.europa.eu/resource/authority/country/BTN,"Bhutan",en
http://publications.europa.eu/resource/authority/country/BUR,"Burma",en
http://publications.europa.eu/resource/authority/country/BVT,"Bouvet Island",en
http://publications.europa.eu/resource/authority/country/CCK,"Cocos (Keeling) Islands",en
http://publications.europa.eu/resource/authority/country/CPT,"Clipperton",en
http://publications.europa.eu/resource/authority/country/CTE,"Canton and Enderbury Islands",en
http://publications.europa.eu/resource/authority/country/CUW,"Curaçao",en
http://publications.europa.eu/resource/authority/country/CXR,"Christmas Island",en
http://publications.europa.eu/resource/authority/country/DHY,"Dahomey",en
http://publications.europa.eu/resource/authority/country/ERI,"Eritrea",en
http://publications.europa.eu/resource/authority/country/ESH,"Western Sahara",en
http://publications.europa.eu/resource/authority/country/ETH,"Ethiopia",en
http://publications.europa.eu/resource/authority/country/FLK,"Falkland Islands",en
http://publications.europa.eu/resource/authority/country/FQ0,"French Southern and Antarctic Lands",en
http://publications.europa.eu/resource/authority/country/FXX,"Metropolitan France",en
http://publications.europa.eu/resource/authority/country/GEL,"Gilbert and Ellice Islands",en
http://publications.europa.eu/resource/authority/country/GGY,"Guernsey",en
http://publications.europa.eu/resource/authority/country/GLP,"Guadeloupe",en
http://publications.europa.eu/resource/authority/country/GUF,"French Guiana",en
http://publications.europa.eu/resource/authority/country/GUM,"Guam",en
http://publications.europa.eu/resource/authority/country/HMD,"Heard Island and McDonald Islands",en
http://publications.europa.eu/resource/authority/country/HVO,"Upper Volta",en
http://publications.europa.eu/resource/authority/country/IMN,"Isle of Man",en
http://publications.europa.eu/resource/authority/country/IOT,"British Indian Ocean Territory",en
http://publications.europa.eu/resource/authority/country/JEY,"Jersey",en
http://publications.europa.eu/resource/authority/country/JTN,"Johnston Island",en
http://publications.europa.eu/resource/authority/country/MAF,"Saint Martin",en
http://publications.europa.eu/resource/authority/country/MID,"Midway Islands",en
http://publications.europa.eu/resource/authority/country/MMR,"Myanmar/Burma",en
http://publications.europa.eu/resource/authority/country/MNP,"Northern Mariana Islands",en
http://publications.europa.eu/resource/authority/country/MSR,"Montserrat",en
http://publications.europa.eu/resource/authority/country/MTQ,"Martinique",en
http://publications.europa.eu/resource/authority/country/MYT,"Mayotte",en
http://publications.europa.eu/resource/authority/country/NCL,"New Caledonia",en
http://publications.europa.eu/resource/authority/country/NFK,"Norfolk Island",en
http://publications.europa.eu/resource/authority/country/NHB,"New Hebrides",en
http://publications.europa.eu/resource/authority/country/NIU,"Niue",en
http://publications.europa.eu/resource/authority/country/NRU,"Nauru",en
http://publications.europa.eu/resource/authority/country/NTZ,"Neutral Zone",en
http://publications.europa.eu/resource/authority/country/PCI,"Trust Territory of the Pacific Islands",en
http://publications.europa.eu/resource/authority/country/PCN,"Pitcairn Islands",en
http://publications.europa.eu/resource/authority/country/PCZ,"Panama Canal Zone",en
http://publications.europa.eu/resource/authority/country/PRI,"Puerto Rico",en
http://publications.europa.eu/resource/authority/country/PRK,"North Korea",en
http://publications.europa.eu/resource/authority/country/PUS,"US Miscellaneous Pacific Islands",en
http://publications.europa.eu/resource/authority/country/PYF,"French Polynesia",en
http://publications.europa.eu/resource/authority/country/REU,"Réunion",en
http://publications.europa.eu/resource/authority/country/RHO,"Southern Rhodesia",en
http://publications.europa.eu/resource/authority/country/SGS,"South Georgia and the South Sandwich Islands",en
http://publications.europa.eu/resource/authority/country/SHN,"Saint Helena, Ascension and Tristan da Cunha",en
http://publications.europa.eu/resource/authority/country/SJM,"Svalbard and Jan Mayen",en
http://publications.europa.eu/resource/authority/country/SKM,"Sikkim",en
http://publications.europa.eu/resource/authority/country/SPM,"Saint Pierre and Miquelon",en
http://publications.europa.eu/resource/authority/country/SSD,"South Sudan",en
http://publications.europa.eu/resource/authority/country/SXM,"Sint Maarten",en
http://publications.europa.eu/resource/authority/country/TCA,"Turks and Caicos Islands",en
http://publications.europa.eu/resource/authority/country/TKL,"Tokelau",en
http://publications.europa.eu/resource/authority/country/TMP,"East Timor",en
http://publications.europa.eu/resource/authority/country/UMI,"United States Minor Outlying Islands",en
http://publications.europa.eu/resource/authority/country/VDR,"Democratic Republic of Vietnam",en
http://publications.europa.eu/resource/authority/country/VGB,"British Virgin Islands",en
http://publications.europa.eu/resource/authority/country/VIR,"US Virgin Islands",en
http://publications.europa.eu/resource/authority/country/WAK,"Wake Island",en
http://publications.europa.eu/resource/authority/country/WLF,"Wallis and Futuna",en
http://publications.europa.eu/resource/authority/country/XSL,"Somaliland",en
http://publications.europa.eu/resource/authority/country/XLF,"Fezzan (Libya)",en
http://publications.europa.eu/resource/authority/country/XEU,"EU Waters",en
http://publications.europa.eu/resource/authority/country/XMAZ,"Marine zone",en
http://publications.europa.eu/resource/authority/country/XNY,"Nyasaland",en
http://publications.europa.eu/resource/authority/country/XLI,"Livigno",en
http://publications.europa.eu/resource/authority/country/XIC,"Canary Islands",en
http://publications.europa.eu/resource/authority/country/XNC,"areas of the Republic of Cyprus in which the Government of the Republic of Cyprus does not exercise effective control",en
http://publications.europa.eu/resource/authority/country/XSC,"Ceuta",en
http://publications.europa.eu/resource/authority/country/XSM,"Melilla",en
http://publications.europa.eu/resource/authority/country/XDST,"Disputed region",en
http://publications.europa.eu/resource/authority/country/XQP,"Colombia/Jamaica (joint regime)",en
http://publications.europa.eu/resource/authority/country/XXA,"Paracel Islands (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XKA,"Democratic Kampuchea",en
http://publications.europa.eu/resource/authority/country/XKM,"People’s Republic of Kampuchea",en
http://publications.europa.eu/resource/authority/country/ZAR,"Zaire",en
http://publications.europa.eu/resource/authority/country/XXB,"Spratly Islands (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XLL,"Italian waters of Lake Lugano",en
http://publications.europa.eu/resource/authority/country/XQR,"Japan/South Korea (joint regime)",en
http://publications.europa.eu/resource/authority/country/XXC,"Aksai Chin (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XCI,"Campione d’Italia",en
http://publications.europa.eu/resource/authority/country/XXD,"Arunashal Pradesh (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XBA,"Basutoland",en
http://publications.europa.eu/resource/authority/country/XXE,"China/India (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XXF,"Hala'Ib Triangle (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XHS,"High seas",en
http://publications.europa.eu/resource/authority/country/XPM,"Madeira",en
http://publications.europa.eu/resource/authority/country/XXG,"Ilemi Triangle (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XXH,"Jammu Kashmir (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XXI,"Northern Ireland",en
http://publications.europa.eu/resource/authority/country/XXJ,"Liancourt Rock (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XXO,"Juan de Nova, Glorioso, Europa, Tromelin, Bassas da India",en
http://publications.europa.eu/resource/authority/country/XBH,"Büsingen am Hochrhein",en
http://publications.europa.eu/resource/authority/country/XXL,"Navassa Island (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XBI,"Biafra",en
http://publications.europa.eu/resource/authority/country/XXM,"Scarborough Reef (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XSG,"Joint area between Senegal and Guinea-Bissau",en
http://publications.europa.eu/resource/authority/country/XPA,"Azores",en
http://publications.europa.eu/resource/authority/country/XXN,"Senkaku Islands (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XIN,"International Waters",en
http://publications.europa.eu/resource/authority/country/XJM,"Fisheries zone around Jan Mayen",en
http://publications.europa.eu/resource/authority/country/XME,"Melanesia",en
http://publications.europa.eu/resource/authority/country/XSV,"Fisheries Protection Zone around Svalbard",en
http://publications.europa.eu/resource/authority/country/XXP,"China/Philippines/Viet Nam/Taiwan/Malaysia (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XXZ,"Kuril Islands (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XAC,"Ashmore and Cartier Islands",en
http://publications.europa.eu/resource/authority/country/XKX,"Kosovo*",en
http://publications.europa.eu/resource/authority/country/XGS,"Gaza Strip",en
http://publications.europa.eu/resource/authority/country/CRQ,"Sark",en
http://publications.europa.eu/resource/authority/country/XAD,"UK Sovereign Base Areas of Akrotiri and Dhekelia",en
http://publications.europa.eu/resource/authority/country/XIH,"Heligoland",en
http://publications.europa.eu/resource/authority/country/XMA,"Mount Athos",en
http://publications.europa.eu/resource/authority/country/XWS,"Western Samoa",en
http://publications.europa.eu/resource/authority/country/XXU,"Abyei Region (disputed territory)",en
http://publications.europa.eu/resource/authority/country/XXV,"Bir Tawil (disputed territory)",en
https://gdi.onemilliongenomes.eu,GDI,en
https://en.wikipedia.org/wiki/Colorectal_cancer,Colorectal cancer,en
